group,P
MUC17,0.0192986474402187
MUC19,0.349226534870157
MUC2,NA
MUC20,0.573793288850083
MUC20-OT1,0.995081895696402
MUC21,0.440183827363209
MUC22,0.192443470187687
MUC3A,0.103794202416104
MUC4,0.831807061296391
MUC5AC,0.002204367696681
MUC5B,0.638506998387526
MUC6,0.183291647432009
MUC7,NA
MUCL1,0.45766676263725
MUCL3,0.748565330478724
MUL1,0.657587720913022
MUPP,0.97559082439979
MUS81,0.754479854492853
MUSK,0.177303580425971
MUTYH,0.386394371249713
MVB12A,0.000322981448126648
MVB12B,NA
MVD,0.603105665907298
MVK,0.00699926628875485
MVP,0.00938294337944876
MX1,0.849327728637346
MXD1,NA
MXD3,NA
MXD4,0.271592765861423
MXI1,0.932508435413058
MXRA7,NA
MXRA8,0.910407319932256
MYADM,NA
MYADML,0.382366099802554
MYADML2,NA
MYB,0.932795326131561
MYBBP1A,0.00258368122335675
MYBL1,0.0074284964452285
MYBL2,0.00516774431174269
MYBPC1,0.748565330478724
MYBPC2,0.874273905178832
MYBPC3,0.825794409736956
MYBPH,0.389324558368777
MYBPHL,0.879819277457761
MYC,0.484229207973076
MYCBP,NA
MYCBP2,0.311080988366351
MYCBPAP,0.825109476646854
MYCL,NA
MYCN,0.857284315702155
MYCT1,0.622045648982753
MYDGF,0.205460071925644
MYEF2,0.0192585465915488
MYEOV,0.394678230517262
MYF5,0.518732743468656
MYF6,0.783113169447058
MYG1,0.0821640878114436
MYH1,0.511805897963796
MYH10,0.810780175221337
MYH11,0.888425392802107
MYH13,0.000533309693182534
MYH14,0.617401095732136
MYH15,0.244712811745087
MYH16,0.247170414597251
MYH2,0.135664745443137
MYH3,0.481803679811303
MYH4,0.777947376325629
MYH6,0.299839477861067
MYH7,0.864389277449788
MYH7B,0.502790689079188
MYH8,0.234491576979008
MYH9,0.572690620416283
MYHAS,NA
MYL1,0.711700580034088
MYL10,0.608306501808242
MYL12A,0.129951146558474
MYL12B,0.1700623018564
MYL2,0.0906451454975095
MYL3,0.942895051997751
MYL4,0.489675449573453
MYL5,NA
MYL6,0.000373130530795378
MYL6B,0.998211490037896
MYL7,NA
MYL9,NA
MYLIP,0.363899831778799
MYLK,0.345891655274622
MYLK-AS2,0.792704194015239
MYLK3,0.341547747527241
MYLK4,NA
MYLKP1,0.355559470490591
MYLPF,0.396676045180792
MYO10,0.361034341690984
MYO15A,0.05217633778835
MYO15B,0.569296775552975
MYO16,0.187860872898347
MYO18A,0.674655357019608
MYO18B,0.425724103403538
MYO18B-AS1,0.696077106137007
MYO19,0.539895719446803
MYO1A,0.173250636675124
MYO1B,0.00475604927872286
MYO1C,0.014717699738062
MYO1D,NA
MYO1E,0.188908406509342
MYO1F,0.148125343192399
MYO1G,0.597402870366395
MYO1H,0.661433459755189
MYO3A,0.912185498153653
MYO3B,0.881852084838481
MYO3B-AS1,0.25226562959275
MYO5A,0.486698380671686
MYO5B,0.869648295592859
MYO5C,0.14159489423378
MYO6,0.824631117675435
MYO7A,0.771896298842605
MYO7B,0.850119974665454
MYO9A,0.88658286565018
MYO9B,0.154119627680805
MYOC,0.300275828761128
MYOCD,0.493291190081047
MYOCOS,NA
MYOD1,NA
MYOF,0.00418893974650851
MYOG,NA
MYOM1,0.864341153651199
MYOM2,0.238608800774029
MYOM3,0.0417866970601377
MYORG,NA
MYOSLID,NA
MYOT,NA
MYOZ1,0.0906451454975095
MYOZ2,NA
MYOZ3,0.0166459643482311
MYPN,0.261241667710153
MYPOP,0.79800640366418
MYRF,0.0074284964452285
MYRFL,NA
MYRIP,NA
MYSM1,0.371994315999875
MYT1,NA
MYT1L,0.704570405209123
MYT1L-AS1,0.136752436505433
MZB1,0.317750587542961
MZF1,NA
MZT2A,NA
MZT2B,NA
N4BP1,0.526464033803386
N4BP2,0.793279573721936
N4BP2L1,0.247170414597251
N4BP2L2,0.991949281747868
N6AMT1,0.777952846264888
NAA11,NA
NAA15,0.83061784580897
NAA16,0.900010234504659
NAA20,NA
NAA25,NA
NAA35,0.0074284964452285
NAA38,NA
NAA40,NA
NAA50,NA
NAA60,0.0577889724232679
NAA80,NA
NAAA,NA
NAALAD2,NA
NAALADL1,0.480402381897865
NAALADL2,0.0124873515987514
NAALADL2-AS3,NA
NABP2,0.0172888095392732
NACA,0.559189315083659
NACA2,0.0197862783045928
NACC1,0.0190493179275604
NACC2,NA
NADK,0.612863496635228
NADK2,0.807177007197309
NADSYN1,NA
NAE1,0.00831574203862054
NAF1,0.709050801454315
NAGA,0.369334974132159
NAGLU,0.310217710574506
NAGPA,NA
NAGS,NA
NAIF1,NA
NAIP,0.385076935271647
NALCN,0.743882768437508
NAMA,0.320458368989518
NAMPT,0.542707869333415
NANOG,0.528034504608761
NANOGP8,0.825603349548084
NANOS3,NA
NANS,NA
NAP1L1,0.0074284964452285
NAP1L4,NA
NAPA,NA
NAPB,NA
NAPEPLD,0.55405131813724
NAPG,NA
NAPRT,0.718674216861539
NAPSA,NA
NAPSB,0.792289106453296
NARF,0.455159207317404
NARS1,0.209287748322423
NARS2,0.137997211602991
NASP,0.89184961813133
NAT1,0.668887381150219
NAT10,0.00733464143258502
NAT14,0.829057718099842
NAT16,NA
NAT8,NA
NAT8B,0.545989419015686
NAT9,0.120994072879185
NAV1,0.281997399319961
NAV2,0.501829738346658
NAV3,0.0074284964452285
NAXD,NA
NAXE,0.016137071306724
NBAS,0.141324428573585
NBEA,0.652310570326802
NBEAL1,NA
NBEAL2,0.0724429156586469
NBEAP1,NA
NBN,0.100478364478433
NBPF1,0.992505811842491
NBPF10,0.712211293568939
NBPF11,0.944456791652778
NBPF12,0.176040885079276
NBPF13P,NA
NBPF15,0.301417567596501
NBPF17P,0.0949352112875129
NBPF19,NA
NBPF20,0.599573390036079
NBPF25P,0.493448964721942
NBPF26,0.152464142062985
NBPF3,NA
NBPF4,NA
NBPF7P,0.958469846359996
NBPF9,0.841246977554992
NBR1,0.00145515771451912
NBR2,NA
NCAM1,0.92463589401012
NCAM2,NA
NCAPD2,0.0889406646596571
NCAPD3,0.108161386963049
NCAPG,0.723229356892834
NCAPG2,0.00178924732581364
NCAPH,NA
NCAPH2,0.0035219320314777
NCBP1,0.0259241464850157
NCBP2-AS1,NA
NCBP3,NA
NCCRP1,0.828096894118193
NCDN,0.0878348718840709
NCEH1,NA
NCF1,0.778470523256264
NCF2,NA
NCK1,NA
NCKAP1,0.00668404636505287
NCKAP1L,NA
NCKAP5,0.61709923337428
NCKAP5-AS1,NA
NCKAP5-AS2,NA
NCKAP5L,0.249314004225205
NCKIPSD,0.674825225569825
NCL,0.668008152963438
NCLN,0.746542755034251
NCOA1,NA
NCOA2,0.693572927461672
NCOA3,0.707069470445417
NCOA7,0.754479854492853
NCOR1,0.0159675676247836
NCOR2,0.00306671326730033
NCR2,NA
NCR3,NA
NCR3LG1,0.373929004120534
NCS1,0.242732784633648
NCSTN,0.081440155198153
NDC1,0.00735226767930904
NDC80,0.633104257858913
NDE1,0.408641789579323
NDEL1,NA
NDFIP1,0.0248617740348834
NDFIP2,NA
NDNF,NA
NDOR1,0.00205481094166767
NDRG1,0.879767551867813
NDRG2,0.322521719963016
NDRG3,NA
NDRG4,0.770028515498348
NDST1,0.00222195662034619
NDST2,NA
NDST3,NA
NDST4,0.382366099802554
NDUFA10,0.0779761621094069
NDUFA11,0.616305935198507
NDUFA12,0.961181995252395
NDUFA13,0.619111948111132
NDUFA2,NA
NDUFA3,0.828413060958121
NDUFA4,NA
NDUFA4L2,NA
NDUFA5,0.233407153832145
NDUFA6,NA
NDUFA6-DT,0.745381758212589
NDUFA7,0.0138939633826918
NDUFA8,0.513022172927928
NDUFA9,0.928601737156812
NDUFAB1,NA
NDUFAF1,0.249094513554621
NDUFAF2,0.523579680838167
NDUFAF3,0.188148201051758
NDUFAF4,NA
NDUFAF5,NA
NDUFAF6,0.932795326131561
NDUFAF7,NA
NDUFAF8,0.0649573079004322
NDUFB1,NA
NDUFB10,0.579242833397354
NDUFB2,0.85569965501662
NDUFB4,0.991949281747868
NDUFB5,0.980601284496169
NDUFB6,0.117361154107639
NDUFB7,0.785825715490652
NDUFB8,0.709050801454315
NDUFB9,0.760570436797363
NDUFC1,0.238578588546209
NDUFS1,0.000813991829278445
NDUFS2,0.799811359273272
NDUFS3,0.575132180910421
NDUFS4,NA
NDUFS6,NA
NDUFS7,NA
NDUFS8,0.216764029441698
NDUFV1,0.000345398967232762
NDUFV2,NA
NDUFV2-AS1,0.599058652924054
NDUFV3,0.487503383175178
NEB,0.861797956924823
NEBL,0.179761387088659
NECAB2,0.604125847119266
NECAB3,0.538571457234645
NECAP1,0.0648218862536317
NECAP2,NA
NECTIN1,0.494032093790395
NECTIN1-DT,0.247541413512651
NECTIN2,NA
NECTIN3,0.469520311614502
NECTIN3-AS1,NA
NECTIN4,0.541877349927672
NEDD1,0.102591271998866
NEDD4,0.0382041819034498
NEDD4L,0.281269954746518
NEDD9,NA
NEFH,0.502280536049789
NEFM,0.0415741981358692
NEIL1,0.549204241350788
NEIL2,NA
NEIL3,0.140869247681893
NEK1,0.871931358511042
NEK10,NA
NEK11,NA
NEK2,0.739046365964631
NEK3,NA
NEK4,0.694077510524699
NEK5,NA
NEK7,0.0272166828093729
NEK8,0.744662489174845
NEK9,0.298184761904419
NELFA,0.926232106815967
NELFB,NA
NELFCD,0.704641371252712
NELFE,0.136075915862503
NELL1,0.0702820136254784
NELL2,0.486345965895765
NEMF,0.00743844863824132
NENF,0.00679588972522171
NEO1,0.823341366977545
NEPRO,NA
NES,NA
NET1,0.00323869981508282
NETO1,0.906777523855051
NETO2,0.129998689135937
NEU1,NA
NEU2,0.860790758532974
NEU3,0.812128123554167
NEU4,0.50239687949229
NEURL2,0.902613254186754
NEURL4,0.275396292481692
NEUROD1,NA
NEUROD2,0.116998418434751
NEUROD4,0.250699508696552
NEUROG3,NA
NEXN,NA
NF1,0.994516301372299
NF1P8,NA
NF2,NA
NFASC,0.0755598097807808
NFAT5,0.932795326131561
NFATC1,0.808384655210665
NFATC2,0.133077254205744
NFATC2IP,NA
NFATC3,0.564939111856285
NFE2,NA
NFE2L1,0.379478114827518
NFE2L3,0.0755598097807808
NFE4,0.397098239605939
NFIA,NA
NFIA-AS2,NA
NFIB,0.992854132157536
NFIC,0.0550353985914658
NFIX,NA
NFKB1,0.900578581903651
NFKB2,0.528825183988804
NFKBIA,0.0074082117724465
NFKBIB,0.0329441781752757
NFKBID,0.624826086571661
NFKBIE,NA
NFKBIL1,0.00734791659026967
NFRKB,NA
NFS1,0.696940379712856
NFU1,NA
NFX1,NA
NFYA,NA
NFYC,0.00178659794596623
NGDN,0.0757192206007654
NGF-AS1,NA
NGFR,0.151837800575864
NGFR-AS1,NA
NGLY1,0.927076768633656
NHEJ1,0.702860975974989
NHLRC1,NA
NHLRC2,0.000823529151711857
NHLRC3,0.593005536561138
NHP2,0.862679223592214
NHSL1,NA
NIBAN2,0.0074284964452285
NIBAN3,0.161934235242727
NID1,0.947963928034494
NID2,NA
NIF3L1,0.457366840091252
NIFK,0.796342993495711
NIM1K,0.247170414597251
NIN,0.0216235863750686
NINJ1,NA
NINJ2,NA
NINL,NA
NIP7,0.00740788044781875
NIPA1,0.822421719286771
NIPA2,0.719361537944457
NIPAL1,0.596266773570877
NIPAL2,0.785797068487372
NIPAL3,0.718674216861539
NIPAL4,0.581839350481242
NIPBL,0.811410224949875
NIPSNAP1,NA
NIPSNAP2,0.0582434686226697
NIPSNAP3A,0.574680929679771
NIPSNAP3B,NA
NISCH,NA
NIT1,0.39955256618082
NIT2,0.131795715153865
NKAIN1,NA
NKAIN3,0.909313929417055
NKAIN4,NA
NKAPD1,0.89722262265926
NKAPL,NA
NKD2,0.167075371554213
NKG7,NA
NKIRAS1,NA
NKPD1,0.384370804230682
NKTR,NA
NKX1-2,0.780975043638185
NKX2-1,NA
NKX2-3,0.736269193979963
NKX2-5,0.746070761663137
NKX2-6,0.761847208556264
NKX3-1,NA
NKX3-2,NA
NKX6-1,0.0139793283328676
NKX6-3,0.683094571438292
NLE1,0.0074284964452285
NLGN1,0.740610252905183
NLGN2,0.624858802923882
NLK,0.0074284964452285
NLN,0.219637485223204
NLRC3,0.00138516479250067
NLRC4,0.377962115488688
NLRC5,0.0326353781609976
NLRP1,0.252866391634485
NLRP10,NA
NLRP11,NA
NLRP12,0.221101976778643
NLRP13,0.566793901732242
NLRP14,0.701361646123378
NLRP2,0.0617624083439585
NLRP3,NA
NLRP4,0.501434984584675
NLRP5,NA
NLRP7,0.0469320933853614
NLRP8,0.922615649052259
NLRP9,0.241118165962458
NLRX1,0.775891684979455
NMB,NA
NMBR,0.920753085563214
NMD3,NA
NME1,0.278865929910073
NME1-NME2,0.192733553618869
NME2,0.97947531302735
NME3,0.0530279133432116
NME4,0.411120569026868
NME5,0.214360279064802
NME6,0.735835891665308
NME7,0.058822874440464
NME8,0.693253795438431
NME9,0.733893715373598
NMI,0.529510333594615
NMNAT1,0.702015708288826
NMNAT3,0.364921425673361
NMRAL1,0.657646773952294
NMRK1,NA
NMRK2,NA
NMS,NA
NMT1,0.130177842977902
NMT2,NA
NMUR1,0.711128975448799
NMUR2,0.902036810223706
NNMT,NA
NNT,0.543222073700387
NOA1,NA
NOB1,0.414860363861051
NOBOX,0.892294929052057
NOC2L,NA
NOC3L,0.806070790908437
NOC4L,0.549663302511669
NOCT,0.451677452506047
NOD1,0.777435348721138
NOD2,0.232184070153952
NODAL,NA
NOG,0.989290006463694
NOL10,0.625443982505973
NOL11,0.00742198764274778
NOL12,NA
NOL3,NA
NOL4,0.996117305289166
NOL4L,0.760696100772879
NOL4L-DT,0.828096894118193
NOL6,0.0521600264112098
NOL7,NA
NOL8,0.995552395465369
NOL9,0.0074284964452285
NOLC1,0.67503439849789
NOM1,NA
NOMO2,NA
NOMO3,0.816407845497366
NOP10,NA
NOP14,NA
NOP14-AS1,NA
NOP16,0.264081996078163
NOP2,0.0280145295957866
NOP53,0.4566049514513
NOP56,0.106034554711234
NOP58,0.0074284964452285
NOP9,0.833775023183394
NOPCHAP1,0.00761448387382783
NOS1,NA
NOS2,NA
NOS2P1,NA
NOS3,0.565926176647997
NOSIP,0.794928782699297
NOSTRIN,0.789211221693467
NOTCH1,0.99123989384166
NOTCH2,0.230677368223075
NOTCH2NLA,NA
NOTCH2NLB,NA
NOTCH2NLC,NA
NOTCH3,0.888640104548228
NOTCH4,0.913453764674639
NOTO,0.844370859639485
NOTUM,0.958445069301616
NOVA2,NA
NOX3,NA
NOX4,0.774571687696674
NOX5,0.846968933276809
NOXA1,0.0530279133432116
NOXO1,0.927568669877652
NOXRED1,NA
NPAP1,0.317750587542961
NPAS1,NA
NPAS2,0.0074284964452285
NPAS3,0.513833281917919
NPAS4,0.732895839932446
NPAT,NA
NPB,NA
NPBWR1,NA
NPC1,0.216011498484005
NPC1L1,0.145264700961053
NPC2,0.53746771007176
NPDC1,0.0729638118475877
NPEPL1,0.53511581823156
NPEPPS,0.115454263784219
NPFFR1,0.924384370252518
NPFFR2,NA
NPHP1,0.241217859895614
NPHP3,0.201086925733805
NPHP3-AS1,NA
NPHP4,0.215922064125808
NPHS1,0.153441034547451
NPHS2,0.165541038255787
NPIPA1,NA
NPIPA5,0.487404252895278
NPIPB11,0.927820764763773
NPIPB15,0.428006936163977
NPIPB2,0.177982295590639
NPIPB4,0.739046365964631
NPIPB5,NA
NPIPB6,0.874765844464163
NPIPB7,0.504966535613327
NPL,0.792704194015239
NPLOC4,NA
NPM1,NA
NPM1P2,0.250699508696552
NPM1P21,NA
NPM1P31,0.680551884466605
NPM2,0.916602045053364
NPM3,0.150931713329214
NPNT,0.179424690634916
NPPB,NA
NPR1,0.995548934186523
NPR2,0.00285462014294518
NPR3,NA
NPRL2,0.0863646539369695
NPRL3,0.717878382855877
NPS,NA
NPSR1,0.860426065404512
NPSR1-AS1,0.941131338975404
NPTN,0.199681456045181
NPTX1,NA
NPVF,0.312430858364171
NPW,0.105995130761835
NPY1R,0.541877349927672
NPY4R2,NA
NPY5R,0.745381758212589
NQO1,0.115635628163528
NQO2,NA
NR0B2,0.828413060958121
NR1D1,0.501088268069262
NR1D2,NA
NR1H2,0.292998476767154
NR1H3,0.658171428231042
NR1H4,0.565348001490168
NR1H5P,NA
NR1I2,0.36613561701501
NR1I3,0.384698950485516
NR2C1,NA
NR2C2,0.686311687927395
NR2C2AP,0.8321625303017
NR2E3,0.520507835506409
NR2F1,NA
NR2F1-AS1,0.216152359358461
NR2F2,0.493088410788483
NR2F2-AS1,0.196885201320367
NR2F6,NA
NR3C1,0.0460790941172028
NR3C2,NA
NR4A1,NA
NR4A2,0.941131338975404
NR4A3,NA
NR5A1,0.136752436505433
NR5A2,NA
NR6A1,0.762281674127409
NRAP,0.680494577916218
NRAS,0.0189987384584867
NRBF2,NA
NRBP1,0.00789466381704222
NRBP2,0.999772818313547
NRCAM,0.724171074258354
NRDC,0.15432334051032
NRDE2,0.823341366977545
NREP,NA
NRF1,NA
NRG1,NA
NRG1-IT1,NA
NRG2,NA
NRG4,0.023672854221504
NRIP1,NA
NRIP2,0.351579272234247
NRIP3,NA
NRL,0.451677452506047
NRM,NA
NRN1,0.249314004225205
NRN1L,NA
NRP1,0.224816187416913
NRP2,0.266782433841261
NRSN1,NA
NRSN2,NA
NRTN,0.228599433563419
NRXN1,0.247740747711928
NRXN2,0.848823440507285
NRXN2-AS1,NA
NRXN3,0.407956668717559
NSD1,0.255380061711389
NSD2,0.0310571568279164
NSD3,0.00137156441373662
NSF,0.241735157452068
NSG1,0.131626260567934
NSL1,0.0074284964452285
NSMAF,0.84969629741064
NSMCE1,NA
NSMCE1-DT,NA
NSMCE2,0.992505811842491
NSMCE4A,NA
NSMF,0.482525011936797
NSRP1,0.192869278559299
NSUN2,0.351186922871542
NSUN3,0.301600724120225
NSUN4,0.788421178103191
NSUN5,0.733893715373598
NSUN5P2,NA
NSUN6,0.712465452950443
NSUN7,0.493900460181545
NT5C,NA
NT5C1B,0.900702559404938
NT5C2,0.0573511985442505
NT5C3A,0.850027462443993
NT5C3AP2,0.884423239650444
NT5C3B,0.323172910628711
NT5DC1,NA
NT5DC2,0.605340265999808
NT5DC3,0.0397471253430855
NT5DC4,0.431324033784349
NT5E,0.0131778873018887
NTAN1,0.00734791659026967
NTAQ1,0.837268012423168
NTF3,0.701317379933157
NTHL1,0.870493208559984
NTM,NA
NTMT1,NA
NTMT2,0.85193136708889
NTN1,0.129090064598361
NTN3,0.0599124709950977
NTN4,0.932508435413058
NTN5,NA
NTNG2,NA
NTPCR,NA
NTRK1,0.738445649126572
NTRK2,NA
NTRK3,0.328379348848193
NTRK3-AS1,NA
NTSR1,NA
NTSR2,NA
NUAK2,0.801164619190486
NUB1,NA
NUBP1,NA
NUBP2,0.0738156157164594
NUBPL,0.00201488977562526
NUCB1,0.171832094812765
NUCB2,0.297718303677178
NUCKS1,0.81992196059047
NUDCD1,NA
NUDCD2,0.518265532002873
NUDCD3,0.784502545112532
NUDT1,NA
NUDT13,NA
NUDT14,NA
NUDT16,0.0727960764259622
NUDT16-DT,NA
NUDT16L1,0.515469422731229
NUDT17,0.776563937208651
NUDT18,0.871596754742838
NUDT19,0.491574284368905
NUDT22,0.541824507672672
NUDT4,0.828096894118193
NUDT5,0.800119962408423
NUDT6,0.916602045053364
NUDT7,NA
NUDT8,0.943324879220982
NUF2,0.709050801454315
NUFIP1,0.491574284368905
NUFIP2,NA
NUGGC,0.529339979301023
NUMA1,0.312304139025904
NUMB,NA
NUMBL,NA
NUP107,0.126730163736903
NUP133,0.862979192000513
NUP153,0.0401844273103603
NUP155,0.815350261841667
NUP160,0.00233472248361571
NUP188,0.000754436069710952
NUP205,0.685762316412532
NUP210,0.980949084071388
NUP210L,0.669836079417947
NUP214,0.0191822466385971
NUP35,0.362306383812856
NUP37,NA
NUP42,NA
NUP43,0.769466788913078
NUP50,0.97655677494888
NUP54,NA
NUP58,NA
NUP62,NA
NUP85,0.00507683773739214
NUP88,0.00217425574510544
NUP93,0.26523220193584
NUP98,0.0633288196620542
NUPR2,0.663659629560192
NUSAP1,0.828413060958121
NUTM2A,0.888495521252841
NUTM2B,NA
NUTM2B-AS1,NA
NUTM2D,NA
NUTM2G,0.358842837572417
NUTM2HP,0.641951572022023
NVL,0.963755474732653
NWD1,0.830793828016853
NWD2,0.942895051997751
NXF1,0.0110466053721259
NXN,NA
NXNL1,0.94177304327405
NXNL2,0.48777720730788
NXPE1,NA
NXPE2,0.989306758144074
NXPE3,0.604895063495692
NXPE4,NA
NXPH2,NA
NXPH3,NA
NXPH4,0.969410677436342
NYNRIN,NA
OACYLP,NA
OARD1,0.277940527733871
OAS1,0.672469285679536
OAS2,0.712558409854215
OAS3,0.0285704661583123
OASL,NA
OAT,0.988513609863298
OAZ1,0.689742225009116
OAZ2,NA
OAZ3,NA
OBI1,0.512738973352333
OBI1-AS1,0.468274927579651
OBP2A,0.999602812839983
OBP2B,NA
OBSCN,0.903136405923617
OBSL1,0.45647499651486
OC90,0.661878603753285
OCA2,0.209268793736461
OCEL1,0.691426209829437
OCIAD1,0.0392091609084585
OCIAD2,0.37197034622244
OCLN,0.773071639822159
OCM,0.792645894423734
OCM2,NA
OCSTAMP,0.6038319544797
ODAD1,0.877932994312784
ODAD2,0.210020974299199
ODAD4,0.653727273142436
ODAM,NA
ODAPH,NA
ODC1,0.0118239695801064
ODF1,0.515451395541695
ODF2,NA
ODF2L,NA
ODF3B,0.0074284964452285
ODF3L1,0.574680929679771
ODF3L2,0.871562918936755
ODF4,NA
OFCC1,0.759070081542718
OGA,0.954096421567976
OGDH,0.0299512181327089
OGDHL,0.77593311929366
OGFOD1,0.0557985364068018
OGFOD2,0.500208175166168
OGFOD3,0.244486521402481
OGFR,0.746142262413539
OGFRL1,0.058279515953006
OGFRP1,NA
OGG1,0.764256721534072
OGN,0.016530232745961
OIP5,NA
OIP5-AS1,0.577629788195158
OIT3,NA
OLAH,NA
OLFM1,0.893089616372254
OLFM2,0.974987447739598
OLFM3,0.891693817915391
OLFM4,0.265103042133966
OLFML1,0.375239556093146
OLFML2A,0.735844123718853
OLFML2B,0.909484135377021
OLFML3,0.286349117841364
OLIG2,NA
OLMALINC,NA
OMA1,0.651205501479433
OMD,NA
OMG,NA
OMP,NA
OOEP,NA
OOSP1,NA
OOSP2,0.0271467848456136
OOSP4A,NA
OPA1,0.989360768095434
OPA1-AS1,NA
OPA3,NA
OPCML,0.836639582331471
OPLAH,0.0529676553808989
OPN1SW,0.045371507788549
OPN3,NA
OPN4,0.597598971663322
OPN5,NA
OPRD1,0.88023305229511
OPRK1,0.636428811288176
OPRL1,0.271147255344522
OPRM1,0.660202899912494
OPRPN,NA
OPTC,NA
OPTN,0.738855393987292
OR10A2,NA
OR10A3,0.308937265558473
OR10A4,NA
OR10A6,0.514377447427238
OR10A7,0.394510918023762
OR10AC1,0.374096626897366
OR10AD1,0.160583561801767
OR10AG1,NA
OR10AH1P,NA
OR10C1,0.0391218492873536
OR10D3,NA
OR10G2,NA
OR10G3,NA
OR10G4,NA
OR10G6,NA
OR10G7,NA
OR10G8,NA
OR10G9,NA
OR10H1,NA
OR10H2,NA
OR10H3,NA
OR10H4,0.704604923841151
OR10H5,NA
OR10J1,NA
OR10J3,NA
OR10J4,0.52372320819048
OR10K1,NA
OR10P1,NA
OR10Q1,0.741240544492589
OR10R2,NA
OR10T2,NA
OR10V1,0.222670189156821
OR10W1,0.839463341259399
OR10X1,NA
OR10Z1,0.638031924167692
OR11G2,NA
OR11H1,NA
OR11H12,NA
OR11H2,NA
OR11H4,0.416716634321703
OR11H6,NA
OR11H7,NA
OR12D1,0.544160279669747
OR12D2,0.846911980867824
OR13A1,0.569656051611017
OR13C2,NA
OR13C3,NA
OR13C4,NA
OR13C5,0.24258003667504
OR13C7,0.99773454801954
OR13C8,0.326482894223648
OR13C9,0.476482607255193
OR13D1,0.153269052822527
OR13F1,NA
OR13G1,NA
OR13J1,NA
OR14A16,NA
OR14A2,NA
OR14C36,NA
OR14I1,NA
OR14J1,NA
OR14L1P,NA
OR1A1,NA
OR1A2,NA
OR1B1,0.621207413818202
OR1D5,NA
OR1E1,NA
OR1E2,0.97611729482101
OR1G1,NA
OR1J1,0.270382192865715
OR1J2,0.795454681292374
OR1J4,NA
OR1K1,0.716097970005079
OR1L1,NA
OR1L3,NA
OR1L4,NA
OR1L8,NA
OR1M1,0.414860363861051
OR1N1,NA
OR1P1,NA
OR1Q1,0.990261713555567
OR1R1P,NA
OR1S1,NA
OR1S2,NA
OR2A1,NA
OR2A12,0.189354421190527
OR2A25,NA
OR2A5,0.663389820300019
OR2AE1,NA
OR2AG1,NA
OR2AJ1,NA
OR2AK2,NA
OR2AP1,0.982474043040473
OR2AT4,0.733842013961117
OR2B11,NA
OR2B2,0.250274532931269
OR2B8P,0.504103018786596
OR2C1,NA
OR2C3,0.644891752005245
OR2D2,0.182965380045171
OR2D3,0.761639621759922
OR2F1,NA
OR2G2,NA
OR2G6,NA
OR2H1,0.376139386931508
OR2H2,NA
OR2I1P,NA
OR2J1,NA
OR2J2,NA
OR2J3,NA
OR2L13,NA
OR2L2,NA
OR2L3,0.730296646403968
OR2L5,NA
OR2L8,NA
OR2M2,0.161934235242727
OR2M3,0.908847860525755
OR2M4,0.731593150511609
OR2M5,NA
OR2M7,0.543603762998483
OR2S2,NA
OR2T1,NA
OR2T11,0.575734013722892
OR2T12,0.846048144281087
OR2T2,NA
OR2T27,0.508830497489786
OR2T3,NA
OR2T33,NA
OR2T34,NA
OR2T35,0.083398950063888
OR2T4,0.828096894118193
OR2T5,NA
OR2T7,0.436285170757617
OR2T8,NA
OR2V1,NA
OR2V2,NA
OR2W1,0.517179884700359
OR2W3,NA
OR2Y1,NA
OR3A1,NA
OR3A2,0.250699508696552
OR4A10P,NA
OR4A15,0.00144476547024747
OR4A16,0.718567293421699
OR4A47,NA
OR4A5,NA
OR4A8,0.080460475316585
OR4B1,NA
OR4C11,NA
OR4C15,0.499390612541011
OR4C16,0.500208175166168
OR4C3,0.599920216269693
OR4C45,NA
OR4C46,0.483098059958757
OR4C5,0.396612857637007
OR4D1,0.362084774182875
OR4D10,0.17105827303705
OR4D11,NA
OR4D2,NA
OR4D6,0.807056273965535
OR4D9,0.514569009824339
OR4E1,0.508369803666679
OR4E2,NA
OR4F15,0.978041139040304
OR4F17,0.158062975106806
OR4F6,NA
OR4G11P,0.360781863427175
OR4K1,NA
OR4K13,0.373929004120534
OR4K14,NA
OR4K15,0.892432153730873
OR4K3,NA
OR4K5,NA
OR4L1,NA
OR4M1,NA
OR4N2,0.439262845533844
OR4N4,NA
OR4Q2,NA
OR4Q3,0.791534667306499
OR4S1,0.738255080317754
OR4S2,0.445167404244912
OR4X1,NA
OR4X2,0.540994797366333
OR51A4,NA
OR51B4,NA
OR51B5,0.466182276750263
OR51C1P,NA
OR51E1,0.264894561821157
OR51F1,NA
OR51G1,0.571476913730759
OR51G2,0.651927622846709
OR51I1,0.390110394035436
OR51I2,0.182965380045171
OR51M1,0.254039681782727
OR51Q1,NA
OR51S1,NA
OR51T1,0.370470354591603
OR51V1,NA
OR52A1,NA
OR52B2,NA
OR52B4,NA
OR52B5P,NA
OR52B6,NA
OR52D1,NA
OR52E1,NA
OR52E5,NA
OR52E6,NA
OR52E8,0.966342334695183
OR52H1,NA
OR52I1,0.990376058889752
OR52I2,NA
OR52J3,NA
OR52K1,NA
OR52K2,0.828096894118193
OR52L1,NA
OR52M1,0.581752990028445
OR52N1,0.836497777617092
OR52N2,NA
OR52N4,NA
OR52P1P,NA
OR52R1,0.486004044012047
OR56A3,0.663781256176049
OR56A5,NA
OR56B1,0.379478114827518
