SYMBOL,P
FSBP,0.012361
KIAA1429,0.0049509
AC023632.1,0.0045806
ESRP1,6.5197e-06
DPY19L4,0.0019133
INTS8,0.0065297
CCNE2,0.0090284
NDUFAF6,0.0058801
TP53INP1,0.0082156
PLEKHF2,0.0042969
C8orf37,0.0034853
GDF6,0.001048
UQCRB,0.012599
MTERFD1,0.013508
PTDSS1,0.014812
SDC2,0.034526
CPQ,0.00024876
TSPYL5,0.028812
MTDH,0.0015456
LAPTM4B,0.0061449
MATN2,0.017601
RPL30,0.00057948
C8orf47,0.00054436
HRSP12,0.00054436
POP1,0.00013012
NIPAL2,0.0024194
STK3,0.0060351
KCNS2,0.0049905
OSR2,0.018034
VPS13B,0.00075263
COX6C,0.0045581
RGS22,0.00031076
FBXO43,0.017499
POLR2K,0.037006
SPAG1,0.0074154
RNF19A,0.0054488
ANKRD46,1.6378e-05
SNX31,0.00013612
PABPC1,0.000717
YWHAZ,0.0011672
ZNF706,0.017295
GRHL2,0.00037152
NCALD,0.00038832
RRM2B,0.0033847
UBR5,0.00034893
KB-1980E6.3,0.0060904
ODF1,0.0061043
KLF10,0.0030602
AZIN1,0.0021327
KB-1507C5.2,0.0011749
ATP6V1C1,0.00094861
C8orf56,0.012423
BAALC,0.0044125
FZD6,0.0039701
CTHRC1,0.014607
SLC25A32,0.048578
DCAF13,0.015824
RIMS2,0.0020132
DPYS,0.00019426
DCSTAMP,0.0011314
LRP12,0.007862
RP11-127H5.1,0.0033456
ZFPM2,0.0027816
OXR1,0.00017273
ABRA,0.028053
ANGPT1,0.00014086
RSPO2,0.0020627
EIF3E,0.0014401
EMC2,0.011967
TMEM74,0.00029403
TRHR,0.0015645
NUDCD1,0.0029232
ENY2,0.00081444
PKHD1L1,1.1726e-05
EBAG9,7.287e-06
SYBU,3.6627e-06
RP11-422N16.3,0.00013505
KCNV1,0.016272
CSMD3,0.00065054
RP11-67H2.1,0.00025889
TRPS1,0.0035746
EIF3H,0.00074197
UTP23,0.018369
RAD21,0.020238
AARD,0.0049758
SLC30A8,0.0010102
MED30,0.0080443
EXT1,0.0016136
SAMD12,5.4622e-05
AC023590.1,0.00096555
TNFRSF11B,0.0029597
COLEC10,0.0024171
MAL2,3.2545e-05
NOV,0.0021838
ENPP2,0.0011646
TAF2,0.0078741
DSCC1,0.009811
DEPTOR,0.001912
COL14A1,4.4975e-06
MRPL13,0.00049503
MTBP,0.0029505
SNTB1,0.00083395
HAS2,0.0035895
ZHX2,0.0017173
DERL1,0.0034214
TBC1D31,0.0005081
FAM83A,0.00034409
C8orf76,0.0047259
ZHX1-C8ORF76,0.0074157
ZHX1,0.0070037
ATAD2,0.027844
WDYHV1,0.017485
FBXO32,0.00024241
KLHL38,0.00021196
ANXA13,5.2816e-05
FAM91A1,0.00011166
FER1L6,0.00036846
TMEM65,0.0028112
TRMT12,0.0035052
RNF139,0.0041471
TATDN1,0.010979
NDUFB9,0.015574
MTSS1,0.00032858
ZNF572,0.00072307
SQLE,0.00042297
KIAA0196,0.00040999
NSMCE2,0.00034152
TRIB1,4.0625e-05
FAM84B,0.0044345
POU5F1B,6.7342e-05
MYC,0.00026964
TMEM75,0.0075776
GSDMC,0.033365
FAM49B,0.0067584
ASAP1,0.0041456
ADCY8,0.00045089
EFR3A,0.003968
OC90,0.018286
OC90,0.015843
HHLA1,0.0028976
KCNQ3,0.0013678
LRRC6,0.0013134
TMEM71,0.0030264
PHF20L1,0.0012248
TG,0.0010653
SLA,0.0017504
WISP1,5.296e-05
NDRG1,6.8274e-05
ST3GAL1,7.0602e-05
ZFAT,0.00034498
KHDRBS3,0.0091215
FAM135B,2.2537e-05
COL22A1,4.8557e-06
KCNK9,0.0017791
TRAPPC9,1.5495e-05
C8orf17,0.011962
CHRAC1,0.00044156
AGO2,0.0012853
PTK2,0.0022034
DENND3,0.0010179
SLC45A4,0.00065405
RP11-10J21.3,0.002576
GPR20,0.00064356
PTP4A3,0.00038978
AC138647.1,0.0047529
TSNARE1,2.6486e-05
BAI1,8.1888e-05
ARC,0.00013193
PSCA,0.005914
LY6K,0.0061584
THEM6,0.0061197
SLURP1,0.0086864
LYPD2,0.010275
LYNX1,0.0059168
LY6D,0.0045685
GML,0.00023925
CYP11B1,0.00060433
CYP11B2,0.00021267
LY6E,0.00010008
C8orf31,0.00055101
RP11-520P18.5,0.019241
LY6H,0.00048137
GPIHBP1,0.0064522
ZFP41,0.0071737
ZFP41,0.0071737
GLI4,0.0088927
ZNF696,0.0060156
TOP1MT,0.0060782
RHPN1,0.015797
MAFA,0.0037634
ZC3H3,0.00025902
GSDMD,0.00033545
MROH6,0.00033697
NAPRT1,0.00031507
EEF1D,0.00031657
TIGD5,0.00031657
PYCRL,0.00032889
TSTA3,0.00039386
ZNF623,0.00066466
ZNF707,0.00060362
CCDC166,0.00069877
MAPK15,0.00058527
FAM83H,0.00058527
SCRIB,0.0028523
PUF60,0.0057308
NRBP2,0.0057308
EPPK1,0.00014804
PLEC,3.6619e-05
PARP10,9.8454e-05
GRINA,0.00016446
SPATC1,0.0010763
OPLAH,0.00036378
EXOSC4,0.00091058
GPAA1,0.00091058
CYC1,0.0080535
SHARPIN,0.0080535
MAF1,0.0080535
KIAA1875,0.018068
FAM203A,0.037427
MROH1,0.010592
KM-PA-2,0.016352
SCXB,0.016352
BOP1,0.00034586
SCXA,0.00034586
HSF1,0.00040277
DGAT1,0.00040277
SCRT1,0.0013167
TMEM249,0.0013167
GS1-393G12.13,0.0013167
SLC52A2,0.0019338
FBXL6,0.0019338
ADCK5,0.0036198
CPSF1,0.00108
SLC39A4,5.5195e-05
VPS28,5.5195e-05
TONSL,9.2662e-05
CYHR1,0.0009323
KIFC2,0.00071125
FOXH1,0.00071125
PPP1R16A,0.00071125
GPT,0.0042689
MFSD3,0.0042689
RECQL4,0.0042689
LRRC14,0.0042689
LRRC24,0.0042689
C8orf82,0.0042689
ARHGAP39,0.0011671
ZNF251,0.025919
ZNF34,0.018882
RPL8,0.019551
ZNF517,0.01352
ZNF7,0.0040772
COMMD5,0.0064314
ZNF250,0.00026227
ZNF16,0.00029579
C8orf33,0.0017794
FOXD4,0.0034752
CBWD1,0.016501
C9orf66,0.017035
DOCK8,8.4595e-05
KANK1,0.00042046
DMRT1,2.9112e-06
DMRT3,0.00019327
DMRT2,0.00065954
SMARCA2,4.0929e-05
VLDLR,0.00017475
KCNV2,0.0036279
KIAA0020,0.0020204
RFX3,0.0035463
AL365202.1,0.002192
GLIS3,1.12e-06
SLC1A1,0.0037725
SPATA6L,0.011589
PPAPDC2,0.021433
CDC37L1,0.013713
AK3,0.00088854
RCL1,0.0025471
AL158147.2,0.012287
JAK2,0.0056951
AL161450.1,0.0046549
INSL6,0.0038107
INSL4,0.015695
RLN2,0.0092598
RLN1,0.0043431
PLGRKT,0.0032534
CD274,0.0019159
PDCD1LG2,0.00026945
KIAA1432,0.002204
ERMP1,1.6144e-05
KIAA2026,1.2925e-05
MLANA,1.7715e-06
RANBP6,0.00086226
IL33,0.00070304
TPD52L3,2.5847e-05
UHRF2,1.6646e-05
C9orf38,0.0023376
GLDC,9.3034e-07
KDM4C,4.2166e-06
TMEM261,0.00014292
PTPRD,2.5185e-15
TYRP1,0.0053396
LURAP1L,9.8724e-05
MPDZ,0.0014581
NFIB,4.3656e-06
ZDHHC21,0.00045164
CER1,0.00044017
FREM1,7.2953e-06
TTC39B,0.00073888
CCDC171,0.0003489
C9orf92,0.00012938
BNC2,9.7155e-06
CNTLN,0.0081854
SH3GL2,0.0020414
ADAMTSL1,2.4474e-05
FAM154A,0.0081125
RRAGA,0.011257
HAUS6,0.0087525
PLIN2,0.0098694
DENND4C,5.2786e-05
RPS6,0.0039131
ACER2,0.00092624
SLC24A2,0.0046582
MLLT3,0.00052637
FOCAD,0.00011854
PTPLAD2,0.0066905
IFNB1,0.00094833
IFNW1,0.00036449
IFNA21,0.0010533
IFNA4,0.0011897
IFNA7,0.0032075
IFNA10,0.00048773
IFNA16,0.00048773
IFNA17,0.00048976
IFNA14,0.00048976
IFNA5,0.0054321
KLHL9,0.0014876
IFNA6,0.0026048
IFNA13,0.0026048
IFNA2,0.0012541
IFNA8,0.0052959
IFNA1,0.018657
IFNE,0.018394
MTAP,0.0018094
RP11-145E5.5,0.0014475
C9orf53,0.029386
CDKN2A,0.029386
CDKN2B,0.012219
DMRTA1,6.5826e-05
ELAVL2,5.6376e-05
IZUMO3,0.00038338
TUSC1,0.00044754
CAAP1,0.00057047
PLAA,0.00028896
IFT74,0.00018805
LRRC19,0.00059005
TEK,0.0002048
EQTN,0.0019884
MOB3B,0.00017935
IFNK,0.028631
C9orf72,0.0026405
LINGO2,1.5408e-06
ACO1,0.0020106
DDX58,0.00064251
TOPORS,0.0012424
NDUFB6,0.0012424
GVQW1,0.00077475
TAF1L,0.008202
TMEM215,0.00040507
APTX,0.0060383
DNAJA1,0.0091976
SMU1,0.0088056
B4GALT1,0.0073682
SPINK4,0.00065884
BAG1,0.00065884
CHMP5,0.00065884
NFX1,2.8653e-05
AQP7,6.1657e-05
AQP3,0.00024543
NOL6,0.00083269
ANKRD18B,0.0017996
PRSS3,0.0017743
UBE2R2,0.0032199
UBAP2,0.004527
DCAF12,0.0030368
UBAP1,0.00091633
KIF24,0.0049716
NUDT2,0.0050347
KIAA1161,0.022086
C9orf24,0.022086
FAM219A,0.017975
DNAI1,0.001676
ENHO,0.0028796
CNTFR,0.0015104
RPP25L,0.0036311
DCTN3,0.0020668
ARID3C,0.00022941
SIGMAR1,0.00042507
GALT,0.00042507
GALT,0.001678
IL11RA,0.001678
CCL27,0.010932
RP11-195F19.5,0.010932
CCL19,0.010932
KIAA1045,0.011592
DNAJB5,0.003787
C9orf131,0.020989
FLJ00273,0.020989
VCP,0.020989
FANCG,0.032677
FAM214B,0.048869
UNC13B,0.008685
AL160274.1,0.039902
RUSC2,0.0019607
FAM166B,0.0039602
CCDC107,0.035215
ARHGEF39,0.035215
CA9,0.035215
TPM2,0.035215
TLN1,0.035215
CREB3,0.035215
GBA2,0.035215
RGP1,0.035215
MSMP,0.035215
TMEM8B,0.03412
FAM221B,0.03412
OR13J1,0.013333
HRCT1,0.020898
OR2S2,0.020086
RECK,0.00017222
GLIPR2,0.00056143
CCIN,0.0023745
CLTA,0.012431
GNE,0.013359
RNF38,0.010405
MELK,0.0016402
PAX5,0.00052269
ZCCHC7,0.019217
GRHPR,0.010196
ZBTB5,0.0003037
POLR1E,0.00042416
FBXO10,0.0029667
RP11-613M10.8,0.0029667
TOMM5,0.0087371
RP11-613M10.9,0.0053894
FRMPD1,0.0049307
TRMT10B,0.046389
DCAF10,0.04081
SLC25A51,0.040452
SHB,0.0086671
ALDH1B1,0.0018089
IGFBPL1,0.0025025
ANKRD18A,0.0015639
ANKRD18A,0.00043395
CNTNAP3,0.0035462
ANKRD20A3,0.036347
AL513478.1,0.036347
SPATA31A6,0.038992
CNTNAP3B,0.024685
RP11-160N1.10,0.0090517
AL354718.1,0.0081861
FAM27B,4.1038e-06
FOXD4L6,0.038113
CBWD6,0.038113
ANKRD20A4,0.025374
AL445665.1,0.028016
CBWD3,0.030712
FOXD4L3,0.030863
PGM5,0.0055857
TMEM252,0.0020419
PIP5K1B,0.0011396
FAM122A,0.0014627
PRKACG,0.00099275
FXN,0.010312
TJP2,0.012096
AL358113.1,0.001032
FAM189A2,0.0027818
APBA1,0.0014663
PTAR1,0.00062232
C9orf135,0.0045288
MAMDC2,0.0059472
SMC5,0.0021007
KLF9,0.0027404
TRPM3,3.749e-06
TMEM2,0.0010849
ABHD17B,0.00014154
C9orf85,1.3502e-05
C9orf57,7.5555e-05
GDA,0.0039696
ZFAND5,0.01362
TMC1,0.0022069
ALDH1A1,0.0030135
ANXA1,0.0062098
RORB,0.00038052
TRPM6,0.00098301
C9orf40,0.0032742
C9orf41,0.0046896
NMRK1,0.0037989
OSTF1,0.0030699
PCSK5,7.3828e-07
RFK,0.019536
GCNT1,0.0030397
PRUNE2,9.246e-05
VPS13A,0.00093792
GNA14,0.00015399
GNAQ,0.00014566
CEP78,0.002368
PSAT1,0.0040669
TLE4,0.0084701
TLE1,1.9542e-06
SPATA31D1,0.00070608
RASEF,0.00076756
FRMD3,6.9221e-06
IDNK,0.040669
UBQLN1,0.029503
GKAP1,0.033692
KIF27,0.017397
C9orf64,0.0096614
HNRNPK,0.016027
RMI1,0.0066165
SLC28A3,0.00060375
NTRK2,0.00045676
AGTPBP1,0.0001465
NAA35,0.00070838
GOLM1,0.0079397
C9orf153,0.010925
ISCA1,0.015296
ZCCHC6,0.0050163
GAS1,0.010576
DAPK1,0.0018617
CTSL,0.00076193
SPATA31E1,0.0023409
CDK20,0.0011173
SPIN1,0.00029681
NXNL2,0.0015249
C9orf47,0.00045476
S1PR3,0.00045476
SHC3,0.0011858
CKS2,0.042593
SECISBP2,0.0065128
SEMA4D,0.0029217
GADD45G,0.05018
DIRAS2,0.022206
SYK,0.00090867
AUH,0.0015781
NFIL3,0.0015721
ROR2,0.009744
SPTLC1,0.032884
IARS,0.0012799
NOL8,0.001226
CENPP,0.00021357
OGN,0.00047936
OMD,0.00023259
ASPN,0.00027577
ECM2,0.0022375
IPPK,9.2186e-05
BICD2,9.3685e-05
ZNF484,0.0010785
FGD3,0.0013819
SUSD3,0.0011346
C9orf89,9.6503e-05
NINJ1,9.6503e-05
WNK2,0.00010672
C9orf129,0.0046036
FAM120AOS,0.0064899
FAM120A,0.0051695
PHF2,0.0062033
BARX1,0.012988
PTPDC1,0.02054
ZNF169,0.018254
NUTM2F,0.010344
HIATL1,0.0069739
FANCC,0.011277
PTCH1,0.0010335
DKFZP434H0512,0.0039778
ERCC6L2,0.026433
HSD17B3,0.0026979
SLC35D2,0.020967
HABP4,0.024891
CDC14B,0.0047607
AAED1,0.012871
ZNF510,0.021479
ZNF782,0.021479
HIATL2,0.039262
NUTM2G,0.040481
CTSV,0.046616
CCDC180,0.002168
TDRD7,0.042506
TMOD1,0.0068998
TSTD2,0.0096076
NCBP1,0.012535
XPA,0.04513
FOXE1,0.047555
C9orf156,0.049386
HEMGN,0.049386
ANP32B,0.0092411
NANS,0.0015157
TRIM14,0.00089267
CORO2A,0.00018149
TBC1D2,0.0031455
GABBR2,0.00093046
ANKS6,0.003348
GALNT12,0.0071581
COL15A1,0.0011727
TGFBR1,0.0011892
ALG2,0.0014556
SEC61B,4.5469e-05
NR4A3,0.0072806
STX17,0.0020083
ERP44,0.0045352
INVS,0.0036043
TEX10,0.012954
MSANTD3,0.0030799
MSANTD3-TMEFF1,0.00013383
TMEFF1,0.00013383
MURC,0.00079709
LPPR1,0.00018832
BAAT,0.0016007
MRPL50,0.0035977
ZNF189,0.0014842
ALDOB,0.00051269
TMEM246,0.00033007
RNF20,0.0085642
GRIN3A,0.0075017
PPP3R2,0.0028559
CYLC2,0.0026298
SMC2,6.1939e-05
OR13F1,0.0011246
OR13C4,0.0008157
OR13C3,0.0008157
OR13C8,0.0035358
OR13C5,0.0067367
OR13C2,0.010801
OR13C9,0.018139
OR13D1,0.0063697
NIPSNAP3A,0.0038
NIPSNAP3B,0.0011855
ABCA1,2.3968e-05
SLC44A1,0.00019118
FSD1L,0.019124
FKTN,0.014727
TAL2,0.021914
TMEM38B,0.0014592
ZNF462,0.0052589
RP11-508N12.4,0.0031276
RAD23B,0.016854
KLF4,0.0061869
AL162389.1,0.031757
ACTL7B,0.00096878
ACTL7A,0.0023255
IKBKAP,0.0034044
FAM206A,0.0074029
CTNNAL1,0.012883
TMEM245,0.0040376
FRRS1L,0.004062
EPB41L4B,0.00055538
PTPN3,0.012406
PALM2,1.721e-05
PALM2-AKAP2,8.3208e-07
AKAP2,8.3208e-07
C9orf152,5.7252e-05
TXN,0.0093633
TXNDC8,0.0096679
SVEP1,2.8569e-06
MUSK,0.00096985
LPAR1,0.00028666
OR2K2,0.0016427
KIAA0368,0.0036543
ZNF483,0.00071852
PTGR1,0.00071852
DNAJC25,0.040232
DNAJC25-GNG10,0.040232
GNG10,0.040232
C9orf84,0.0024673
UGCG,0.0022546
SUSD1,0.0024999
PTBP3,0.018343
HSDL2,0.017512
KIAA1958,0.0010071
INIP,0.014471
SNX30,0.0040927
SLC46A2,0.001266
ZFP37,0.0073534
SLC31A2,0.00091375
FKBP15,0.00037335
SLC31A1,7.4639e-05
CDC26,0.0014428
PRPF4,0.00020323
RNF183,0.00020323
WDR31,6.6521e-05
BSPRY,4.5229e-06
HDHD3,2.7356e-05
ALAD,7.5054e-05
POLE3,7.5054e-05
C9orf43,8.9293e-05
RGS3,0.00059598
ZNF618,0.00016768
AMBP,0.00092957
KIF12,0.00011671
COL27A1,3.1405e-07
ORM1,0.00019671
ORM2,0.00019671
AKNA,0.00037338
DFNB31,0.00033087
ATP6V1G1,0.00011899
C9orf91,0.0010928
TNFSF15,0.0052798
TNC,0.0027232
DEC1,0.00075998
PAPPA,0.0024721
PAPPA-AS1,0.004392
ASTN2,0.00087234
TRIM32,0.0098127
TLR4,0.0019303
BRINP1,0.0016534
RP11-295D22.1,0.010523
CDK5RAP2,2.0172e-05
MEGF9,0.0026852
FBXW2,0.0050584
PSMD5,0.0041453
PHF19,0.0027214
TRAF1,0.0076869
C5,0.015783
CNTRL,0.0046598
RAB14,0.0062746
GSN,0.0010427
STOM,0.0011731
AL161784.1,0.0022027
DAB2IP,0.0052641
TTLL11,0.0011759
NDUFA8,0.00015897
MORN5,0.00084158
LHX6,0.0021956
RBM18,0.0024562
MRRF,0.0030986
PTGS1,2.396e-05
AL162424.1,2.396e-05
OR1J1,0.00037655
OR1J2,0.0011528
OR1J4,0.0011528
OR1N1,0.0011528
OR1N2,0.0087978
OR1L8,0.0084368
OR1Q1,1.9659e-05
OR1B1,1.9659e-05
OR1L1,1.8346e-05
OR1L3,1.9962e-05
OR1L4,0.0070929
OR1L6,0.0034584
OR5C1,0.022641
PDCL,0.022641
OR1K1,0.022641
RC3H2,0.030678
RABGAP1,0.044632
STRBP,0.0020263
CRB2,0.00059775
DENND1A,0.00033431
LHX2,0.00088857
NEK6,0.008433
PSMB7,0.012311
GPR144,0.0023824
NR5A1,0.0065045
NR6A1,0.004031
OLFML2A,0.0026687
WDR38,0.0035809
RPL35,0.0035809
ARPC5L,0.0035809
GOLGA1,0.001215
SCAI,0.010822
PPP6C,0.0017628
RABEPK,0.00028965
HSPA5,0.0003865
GAPVD1,0.00014851
MAPKAP1,9.5635e-05
PBX3,0.0028861
MVB12B,0.0066566
LMX1B,0.00024914
ZBTB43,0.00037692
ZBTB34,0.0012458
RALGPS1,6.0431e-05
ANGPTL2,0.00026627
GARNL3,4.8538e-05
SLC2A8,0.0099937
ZNF79,0.005201
RPL12,0.005201
LRSAM1,0.0028822
FAM129B,0.0039079
STXBP1,0.030731
PTRH1,0.030731
C9orf117,0.034156
TTC16,0.034156
TOR2A,0.034156
SH2D3C,0.034156
FPGS,0.040197
ENG,0.0038219
AK1,0.0038219
ST6GALNAC6,0.0038219
ST6GALNAC4,0.0047293
PIP5KL1,0.0058266
DPM2,0.011453
FAM102A,0.011453
NAIF1,0.03279
SLC25A25,0.0034494
PTGES2,0.0010702
AL590708.2,0.00098686
LCN2,0.0025246
C9orf16,0.0025112
CIZ1,0.001833
DNM1,0.0024808
GOLGA2,0.0010503
SWI5,0.017641
AL359091.2,0.049509
TRUB2,0.017871
COQ4,0.0018708
SLC27A4,0.0030861
URM1,0.0030861
CERCAM,0.0030861
ODF2,0.013833
GLE1,0.013833
SPTAN1,0.0031292
WDR34,0.0066307
SET,0.009509
PKN3,0.009509
ZDHHC12,0.009509
ZER1,0.0091716
TBC1D13,0.019964
ENDOG,0.019964
C9orf114,0.019835
CCBL1,0.019835
LRRC8A,0.01407
PHYHD1,0.010249
RP11-101E3.5,0.048561
DOLK,0.048561
NUP188,0.020027
SH3GLB2,0.013841
FAM73B,0.013841
DOLPP1,0.02733
CRAT,0.02733
PPP2R4,0.011825
IER5L,0.049916
NTMT1,0.0021812
C9orf50,0.0021812
ASB6,0.0028947
PRRX2,0.049553
PTGES,0.018806
TOR1B,0.0087207
TOR1A,0.0087207
C9orf78,0.0063506
USP20,0.0055594
FNBP1,0.004498
GPR107,0.0021545
AL360004.1,0.0018554
NCS1,3.5876e-05
HMCN2,0.00017152
AL354898.1,0.002568
ASS1,0.0021679
FUBP3,1.2992e-05
PRDM12,6.1514e-05
EXOSC2,0.00043066
ABL1,0.00053862
QRFP,0.034663
FIBCD1,0.0015103
LAMC3,0.0019201
AIF1L,0.0044918
NUP214,0.0034364
FAM78A,0.004579
PPAPDC3,0.0065902
PRRC2B,0.00042181
POMT1,0.0014175
UCK1,0.0014175
RAPGEF1,0.00021121
MED27,0.0013973
NTNG2,1.8378e-05
SETX,3.1836e-05
TTF1,0.00041181
C9orf171,0.00018026
BARHL1,0.0096237
DDX31,0.0095382
GTF3C4,0.018563
AK8,0.0028665
C9orf9,0.005087
TSC1,0.0018146
GFI1B,0.00019829
GTF3C5,0.00099625
CEL,0.004276
RALGDS,0.0032077
GBGT1,0.0010894
OBP2B,0.00030174
SURF6,0.011937
MED22,0.014076
RPL7A,0.015263
SURF1,0.017508
SURF2,0.019278
SURF4,0.019874
C9orf96,0.019264
REXO4,0.020281
ADAMTS13,0.014669
CACFD1,0.0054416
SLC2A6,0.0014047
TMEM8C,9.2078e-05
ADAMTSL2,0.00013039
FAM163B,0.0038235
DBH,0.0015533
SARDH,0.00063167
VAV2,0.0001117
BRD3,7.5628e-05
WDR5,0.00043892
RXRA,0.001183
COL5A1,5.5182e-07
FCN2,5.7216e-05
FCN1,7.4757e-06
OLFM1,0.0024797
AL390778.1,5.3694e-05
C9orf62,0.0041743
PPP1R26,0.00097488
C9orf116,0.0010467
MRPS2,0.0010467
LCN1,0.0041696
OBP2A,0.0007952
PAEP,0.0007952
GLT6D1,0.00027776
LCN9,0.00033025
SOHLH1,0.00079465
KCNT1,0.00087023
CAMSAP1,0.0028369
UBAC1,0.010406
NACC2,0.00019243
C9orf69,0.015135
LHX3,0.029886
QSOX2,0.0077358
DKFZP434A062,0.01008
GPSM1,0.01278
DNLZ,0.01278
CARD9,0.01278
SNAPC4,0.011058
SDCCAG3,0.0111
PMPCA,0.010875
INPP5E,0.0087473
SEC16A,0.00047398
C9orf163,0.001243
NOTCH1,0.00042019
EGFL7,0.0032321
AGPAT2,0.00043671
FAM69B,0.00049624
LCN10,0.0021777
LCN6,0.0021777
LCN6,0.0021777
LCN8,0.0072742
LCN15,0.011744
TMEM141,0.037228
RP11-216L13.17,0.037228
CCDC183,0.036701
RABL6,0.0072738
C9orf172,0.0079876
PHPT1,0.0079876
MAMDC4,0.0079876
EDF1,0.0079876
TRAF2,0.0016043
FBXW5,0.006876
C8G,0.006876
LCN12,0.006876
C9orf141,0.0037124
PTGDS,0.0036404
LCNL1,0.0036404
C9orf142,0.0036404
CLIC3,0.0036404
ABCA2,0.0025549
C9orf139,0.0078164
FUT7,0.0078164
NPDC1,0.0078164
ENTPD2,0.0078164
SAPCD2,0.0044056
UAP1L1,0.0029474
AL807752.1,0.014922
MAN1B1,0.014922
DPP7,0.037051
GRIN1,0.037051
TPRN,0.0095787
TMEM203,0.0095787
NDOR1,0.020716
RNF208,0.022085
C9orf169,0.022085
RNF224,0.019558
SLC34A3,0.015672
TUBB4B,0.015672
FAM166A,0.015672
C9orf173,0.015672
NELFB,0.015672
TOR4A,0.013865
NRARP,0.010116
EXD3,0.0055392
NOXA1,0.0094754
ENTPD8,0.020427
NSMF,0.016906
PNPLA7,0.003507
MRPL41,0.003507
DPH7,0.0071217
ZMYND19,0.0014131
ARRDC1,0.027054
C9orf37,0.027054
EHMT1,0.0049788
CACNA1B,0.00453
TUBB8,0.0096904
ZMYND11,0.016191
DIP2C,0.0068346
PRR26,0.034434
LARP4B,0.00043397
AL359878.1,0.0059598
GTPBP4,0.0059598
IDI2,0.0063645
IDI1,0.0052726
WDR37,0.0010466
ADARB2,2.6445e-05
PFKP,0.0007023
PITRM1,0.00034961
KLF6,0.00058056
AKR1E2,0.0079222
AKR1C1,0.0011571
AKR1C2,0.0013416
AKR1C3,0.00095764
AKR1CL1,0.020602
AKR1C4,0.032539
UCN3,0.00077276
TUBAL3,0.0053809
NET1,0.00241
CALML5,4.1239e-05
CALML3,0.00018903
ASB13,0.0025824
FAM208B,7.0469e-05
GDI2,0.0016161
FBXO18,0.0046216
IL15RA,0.00087467
IL2RA,0.0037021
RBM17,0.010122
PFKFB3,2.4923e-06
DKFZP667F0711,0.00029836
PRKCQ,5.588e-06
SFMBT2,0.00081781
ITIH5,7.6587e-05
ITIH2,0.00027961
KIN,0.0020372
ATP5C1,0.0020372
TAF3,0.0080808
GATA3,0.0064752
CELF2,0.00012195
USP6NL,0.042439
ECHDC3,0.00046828
PROSER2,2.2744e-05
UPF2,7.755e-06
DHTKD1,0.00012637
SEC61A2,0.00013027
NUDT5,0.00014474
CDC123,0.00044004
CAMK1D,0.00056615
CCDC3,2.1518e-06
OPTN,6.2288e-05
MCM10,3.5335e-05
UCMA,4.1849e-05
PHYH,0.0005542
AL138764.1,0.00025997
SEPHS1,1.8125e-05
BEND7,4.7708e-05
PRPF18,0.025131
RP11-295P9.3,0.008495
FRMD4A,4.4468e-09
FAM107B,6.4478e-06
CDNF,0.00059823
HSPA14,0.000557
SUV39H2,0.00020528
DCLRE1C,4.9496e-05
MEIG1,3.4175e-05
OLAH,0.0079675
ACBD7,0.027274
C10orf111,0.043472
RPP38,0.0028814
NMT2,0.0009111
FAM171A1,4.4709e-05
ITGA8,0.002096
FAM188A,0.00093158
PTER,0.00012301
C1QL3,0.00023406
RSU1,0.00067194
CUBN,0.00068239
TRDMT1,0.01078
VIM,0.010794
ST8SIA6,0.0019759
PTPLA,0.00027686
STAM,0.01307
TMEM236,0.045932
MRC1,0.040879
SLC39A12,0.0001461
CACNB2,3.0553e-06
NSUN6,0.003596
RP11-139J15.7,0.0037333
ARL5B,0.00048228
MALRD1,0.00040521
PLXDC2,0.0017012
NEBL,0.00039948
C10orf113,0.0082346
CASC10,0.01511
SKIDA1,0.017738
MLLT10,0.001361
DNAJC1,0.00067793
EBLN1,0.0014863
PIP4K2A,0.00057137
ARMC3,0.0091845
MSRB2,0.0041805
PTF1A,0.009302
C10orf115,0.013291
C10orf67,0.0098352
OTUD1,0.0024661
KIAA1217,0.00041128
AL353583.1,0.020868
ARHGAP21,0.00201
PRTFDC1,0.0018017
ENKUR,0.001896
THNSL1,0.0078051
GPR158,0.00014664
MYO3A,0.0080637
GAD2,0.00052861
APBB1IP,1.9276e-05
PDSS1,0.0058347
ABI1,0.017609
ANKRD26,0.0085409
MASTL,0.043849
ACBD5,0.028943
PTCHD3,0.0062498
RAB18,0.010347
MKX,0.019377
ARMC4,0.0017689
MPP7,0.00090238
WAC,0.020446
BAMBI,3.4082e-07
C10orf126,0.0045463
LYZL1,0.014666
SVIL,0.0011264
KIAA1462,5.5677e-05
MTPAP,0.0039505
LYZL2,0.00097011
ZNF438,0.0016943
ZEB1,0.0017934
ARHGAP12,0.0014208
KIF5B,0.00038198
EPC1,0.0046655
CCDC7,0.022046
C10ORF68,0.02992
ITGB1,0.028566
NRP1,0.0056809
PARD3,0.0015736
CUL2,0.0028456
CREM,0.0011188
CCNY,0.0025552
GJD4,0.00017377
FZD8,0.0015084
NAMPTL,0.016895
ANKRD30A,0.0046627
MTRNR2L7,0.00015747
ZNF248,0.0046107
ZNF25,0.0013556
ZNF33A,0.0072349
ZNF37A,0.0056205
LINC00999,0.0018113
ZNF33B,0.021409
BMS1,0.0056377
RET,4.6795e-05
CSGALNACT2,7.7263e-05
RASGEF1A,4.583e-06
FXYD4,0.022153
HNRNPF,0.023666
ZNF487,0.015856
